Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Blazers,20.0,NIKE,"NOIR, GRIS",38,https://www.vinted.fr/items/3229510371-nike-blazers?referrer=catalog,https://images1.vinted.net/t/03_002b8_KC6dgG74epWNrA5XTKQpgVJQ/310x430/1689073978.jpeg?s=385219fe6c79bdb3b6f760ff859b0e71839d5a77,"LOSSER, PAYS-BAS",Men
Nike air force 1 goud ,45.0,NIKE,"BEIGE, DORÉ","38,5",https://www.vinted.fr/items/3709427655-nike-air-force-1-goud?referrer=catalog,https://images1.vinted.net/t/03_014ee_JQwE9pW8A4HMFqLobHvwhx8z/310x430/1699101820.jpeg?s=d9474f907c62ee8171675c2097ccab37f9f914ca,"BEVEREN-WAAS, BELGIQUE",Men
Nike sneakers,29.0,NIKE,NOIR,41,https://www.vinted.fr/items/2655639705-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/02_01701_yAhnyEnHhADE4CXQibLQTLCb/310x430/1675456934.jpeg?s=4e8d083d5ce49044a687b1d046927266156644f0,PAYS-BAS,Men
Nike tekno unisex,30.0,NIKE,BLANC,"40,5",https://www.vinted.fr/items/3346260185-nike-tekno-unisex?referrer=catalog,https://images1.vinted.net/t/01_00211_XhNDMLsbzRci9hu22KLGQJGY/310x430/1691936673.jpeg?s=098e8b14aa8242adbf798c0a656054a1ba4b4b4e,PAYS-BAS,Men
Sneakers,10.0,NIKE,NOIR,"44,5",https://www.vinted.fr/items/384043935-sneakers?referrer=catalog,https://images1.vinted.net/t/01_01cb9_2YYK8F7VYk8ky3MLs1aaC7jf/310x430/1603086984.jpeg?s=c75ed75aac20dcca3b4343cedc94a494ab5a96d7,PAYS-BAS,Men
Nike dunk low panda ,115.0,NIKE,"NOIR, BLANC","47,5",https://www.vinted.fr/items/3908002658-nike-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/03_00c7b_yKv95muycTN5VasLra1dWhvB/310x430/1703578383.jpeg?s=f1efea8392cb8e060ba6ab7349a5a5722376bdda,"AMSTERDAM, PAYS-BAS",Men
Nike Panda dunks white/black,55.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3891317428-nike-panda-dunks-whiteblack?referrer=catalog,https://images1.vinted.net/t/01_024ec_T6JWjgtpiwiQEzqGgnfST7nC/310x430/1702829822.jpeg?s=503132556e5a4b7652cc9e466beb3bc06edbedc7,"BRAKEL, BELGIQUE",Men
Signed shoe Romelu Lukaku!,50.0,NIKE,MULTICOLORE,Autre,https://www.vinted.fr/items/3297707494-signed-shoe-romelu-lukaku?referrer=catalog,https://images1.vinted.net/t/01_00a28_6WW91TcaKZ44KVTuMB4wsMEj/310x430/1690810247.jpeg?s=5afbcb7d71b1a63496ce8358662330ecea550e87,"SCHULEN, BELGIQUE",Men
"Uitverkoop! In prijs verlaagd: Zeer mooie Nike Air Tech Challenge Hybrid Andre Agassi 44,5",75.0,NIKE,ROUGE,"44,5",https://www.vinted.fr/items/3515649719-uitverkoop-in-prijs-verlaagd-zeer-mooie-nike-air-tech-challenge-hybrid-andre-agassi-445?referrer=catalog,https://images1.vinted.net/t/03_004fd_QwVpBcqUaQtWuCChQSDekfxg/310x430/1695555338.jpeg?s=c5ab91845ad27c38fd62290a8973abbe119f4484,"HOENSBROEK, PAYS-BAS",Men
Nike schoenen (39),17.5,NIKE,"NOIR, GRIS",39,https://www.vinted.fr/items/2880944604-nike-schoenen-39?referrer=catalog,https://images1.vinted.net/t/03_00193_FDBjKCNwraKPUVETssDUBZ31/310x430/1680981730.jpeg?s=2019ec7101d5788943d45b4daac9d6fee86b1ed2,"VEENENDAAL, PAYS-BAS",Men
 Nike Air Max 90 Terrascape moon fossil/light menta/court purple/lemon wash/anthracite,79.0,NIKE,"GRIS, MENTHE","44,5",https://www.vinted.fr/items/3835647258-nike-air-max-90-terrascape-moon-fossillight-mentacourt-purplelemon-washanthracite?referrer=catalog,https://images1.vinted.net/t/03_00373_kdju1mbZNUHubpXRSBALCVj3/310x430/1701521155.jpeg?s=81910c22acba64b70be2ddd69b2bed73dcb22b41,"HOENSBROEK, PAYS-BAS",Men
Nike react vision ,80.0,NIKE,"NOIR, GRIS","42,5",https://www.vinted.fr/items/3792343023-nike-react-vision?referrer=catalog,https://images1.vinted.net/t/03_014fb_xN9mMgrzzssARWGoVKrvXyZ6/310x430/1700594565.jpeg?s=1dd80e3a87c59b0e7c82a23395402d3dfab3aaf0,"OUDEWATER, PAYS-BAS",Men
Nike Blazers,75.0,NIKE,"BEIGE, KAKI","42,5",https://www.vinted.fr/items/3901496763-nike-blazers?referrer=catalog,https://images1.vinted.net/t/03_01d97_7R7Qbs1MW83Dqybe7pGFC6rJ/310x430/1703180861.jpeg?s=2048b04bfd3c639b7b20fc65931bc64e4f4204ad,PAYS-BAS,Men
Nike Dunk Low Nieuw,90.0,NIKE,BLANC,42,https://www.vinted.fr/items/3826535679-nike-dunk-low-nieuw?referrer=catalog,https://images1.vinted.net/t/01_00ca7_WYkBVH1Pwnnh1DQQe3wp1Aqn/310x430/1701285319.jpeg?s=bc6c7783ca1a1b9936bc1db02a4596e0e8dddedf,"GENK, BELGIQUE",Men
Nike Air Max 1 '86 Play to Live,180.0,NIKE,"GRIS, BLEU","45,5",https://www.vinted.fr/items/3841179526-nike-air-max-1-86-play-to-live?referrer=catalog,https://images1.vinted.net/t/03_0125e_vDuyMYYjhPjef7VxEXDK44Cr/310x430/1701619797.jpeg?s=6b8e4eb145030af3ec5f550f255be7301e34d9a2,"BELTRUM, PAYS-BAS",Men
Nike air Max 97.   Talla 38.  24 cm originales a estrenar,89.0,NIKE,"NOIR, ROUGE",38,https://www.vinted.fr/items/3909085801-nike-air-max-97-talla-38-24-cm-originales-a-estrenar?referrer=catalog,https://images1.vinted.net/t/01_004e0_hfhA8vSwmLEFF7dtf6F322vv/310x430/1703601881.jpeg?s=962db07272c9c774b7500fbe6e8a2fb7edcc4dad,ESPAGNE,Men
"Nike Blazer Mid '77 Infinite ""Black & White""",,"27,50 €","NOIR, BLANC",Nike,https://www.vinted.fr/items/3763070846-nike-blazer-mid-77-infinite-black-white-maat-41?referrer=catalog,https://images1.vinted.net/t/01_01b4d_Y5L738ApNFTjJLFUxLJ8vToX/310x430/1700052720.jpeg?s=791ec607ba8f8c2b62ad986f365f92615a6002d1,"UTRECHT, PAYS-BAS",Men
"Nike Air Force EU 48,5 US 14 ",60.0,NIKE,MARRON,"48,5",https://www.vinted.fr/items/3844237677-nike-air-force-eu-485-us-14?referrer=catalog,https://images1.vinted.net/t/03_00090_5o7FhZamPfvpP2psJ28xRZhs/310x430/1701692301.jpeg?s=b40745779580e3be0203ce608d542d41fba02872,"AALSMEER, PAYS-BAS",Men
Nike airmax 41,40.0,NIKE,NOIR,41,https://www.vinted.fr/items/3818602075-nike-airmax-41?referrer=catalog,https://images1.vinted.net/t/03_020e6_ETDb35wjArZxwFxPQ2RvLtJQ/310x430/1701114812.jpeg?s=1683f4a00aff7566792b0b18db37da492a212d27,"AMSTERDAM, PAYS-BAS",Men
Nike cortez mint groen,50.0,NIKE,MENTHE,"48,5",https://www.vinted.fr/items/3305587614-nike-cortez-mint-groen?referrer=catalog,https://images1.vinted.net/t/01_00c0b_ZRvh2mSf3fYwP1ZPJpMMWSXF/310x430/1690983706.jpeg?s=c21df19fd34aba8376d6dc5660bd0f3c747f1fd5,"AALSMEER, PAYS-BAS",Men
Nike Blazer Mid ‘77,70.0,NIKE,BLANC,42,https://www.vinted.fr/items/3826545849-nike-blazer-mid-77?referrer=catalog,https://images1.vinted.net/t/03_009fa_JpJ7TTLQwordo5fAfgMomhJ7/310x430/1701285461.jpeg?s=c9166e656795f0b140e605595d9df02f62c881e6,"GENK, BELGIQUE",Men
Nike Cortez,65.0,NIKE,VERT,"48,5",https://www.vinted.fr/items/3464693822-nike-cortez?referrer=catalog,https://images1.vinted.net/t/03_01f21_y7LUPgtJWno47WTy56BqMqh5/310x430/1694531073.jpeg?s=ae4505763cf72daed72b762ad22bda63e87bff4a,"AALSMEER, PAYS-BAS",Men
Sneakers Nike mt44,14.0,NIKE,BLEU,44,https://www.vinted.fr/items/1537236810-sneakers-nike-mt44?referrer=catalog,https://images1.vinted.net/t/03_01419_Beu4JSo1PUWKJPmTyiLdmPxn/310x430/1641144959.jpeg?s=8a06aaa0ca69632f804692731232e26ae3958f9a,"BERCHEM, BELGIQUE",Men
Nike dunk low panda ,115.0,NIKE,"NOIR, BLANC","47,5",https://www.vinted.fr/items/3908002658-nike-dunk-low-panda,https://images1.vinted.net/t/03_00c7b_yKv95muycTN5VasLra1dWhvB/310x430/1703578383.jpeg?s=f1efea8392cb8e060ba6ab7349a5a5722376bdda,"AMSTERDAM, PAYS-BAS",Men
Nike sneakers,50.0,NIKE,"NOIR, GRIS",41,https://www.vinted.fr/items/3662968235-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/03_00c64_Z5zQHBemPKj6wqVY8c6CEKfN/310x430/1698237149.jpeg?s=dd23ae725c1e45fdb3cdce6d47e0f3c9c5469a3f,"VENLO, PAYS-BAS",Men
Nike Air Force 1 custom zwart groen wit,65.0,NIKE,"BLANC, VERT FONCÉ",46,https://www.vinted.fr/items/3828434721-nike-air-force-1-custom-zwart-groen-wit?referrer=catalog,https://images1.vinted.net/t/01_021dd_Cjjzp5D2nVDAfGUy653Eg9rh/310x430/1701345788.jpeg?s=ea6ae6a1e9f12de7cf9ae5d3b17ba185500ad43a,"SCHOONHOVEN, PAYS-BAS",Men
Stefan janoski nike,10.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/749832260-stefan-janoski-nike?referrer=catalog,https://images1.vinted.net/t/02_018ab_y5byrCdFCmWJxZCLFL8G6NqH/310x430/1605870806.jpeg?s=6023f12773339b03de17e341039d60aac1194ee3,BELGIQUE,Men
Nike air max 97 talla 44. Originales a estrenar ,88.0,NIKE,GRIS,44,https://www.vinted.fr/items/3704487850-nike-air-max-97-talla-44-originales-a-estrenar?referrer=catalog,https://images1.vinted.net/t/02_018eb_d6CmwzWrt9Tcsd358ZMaHUgW/310x430/1699012297.jpeg?s=ab6768e13ed3b98f39cd2cba9a170b124ff423fd,ESPAGNE,Men
Nike dunk sb ,100.0,NIKE,"NOIR, VERT",46,https://www.vinted.fr/items/3825942039-nike-dunk-sb?referrer=catalog,https://images1.vinted.net/t/01_01d53_AGEmksKpThKHqAz7Hqr5L3vm/310x430/1701277050.jpeg?s=f794470e2e6ebd1ad6bb6ff74eb5e94d22141175,BELGIQUE,Men
Nike adapt BB 2.0 mag ,500.0,NIKE,"BLANC, TURQUOISE",42,https://www.vinted.fr/items/3905835169-nike-adapt-bb-20-mag?referrer=catalog,https://images1.vinted.net/t/01_0013b_8yze2qyfCFm3he8Yxrq6gpBB/310x430/1703419934.jpeg?s=0d187ed507ce461e20d722477437fd8a967e2f96,"ZEMST, BELGIQUE",Men
Nike airmax 90,65.0,NIKE,BLANC,"45,5",https://www.vinted.fr/items/3812221774-nike-airmax-90?referrer=catalog,https://images1.vinted.net/t/01_015c4_pMNzt2nmkpS21JymC6JF2BWv/310x430/1701010262.jpeg?s=071b6b9cdd6a160029cc20ea58ae147a68f6ed82,"HARKSTEDE, PAYS-BAS",Men
Rode Nike schoenen,25.0,NIKE,ROUGE,41,https://www.vinted.fr/items/1964132567-rode-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/03_013e4_o76u5jtc1nLQXoJFJiLHcoi4/310x430/1655229125.jpeg?s=a1261b9cf77bb1f4cc249bf0d475f8b045b71614,"DEN HELDER, PAYS-BAS",Men
"Nike Jordan air ship Every game Blue size 42,5",125.0,NIKE,"BLANC, BLEU","42,5",https://www.vinted.fr/items/3753785442-nike-jordan-air-ship-every-game-blue-size-425?referrer=catalog,https://images1.vinted.net/t/03_01c88_3VxzReAx3je321K5zwibmHEq/310x430/1699874964.jpeg?s=91e30cfcefbbd21efd5d2cd651d43f26636f699c,"HUIZEN, PAYS-BAS",Men
Nieuwe Nike schoenen ,30.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/2711566893-nieuwe-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_00e20_JwCSjTvv2RbKEz1efQYZhrdm/310x430/1676912263.jpeg?s=583eccacdf6f6e40cad008702e8bd32b38d0fcbe,"ZIJDERVELD, PAYS-BAS",Men
Nike Air Max 1 Psychic Pink Deadstock EU44,400.0,NIKE,ROSE,44,https://www.vinted.fr/items/3836206670-nike-air-max-1-psychic-pink-deadstock-eu44?referrer=catalog,https://images1.vinted.net/t/03_0168f_6F5sWbZrE4EkfmcBaAG4EXcb/310x430/1701527326.jpeg?s=0c1f8fae91039c6739e33485ac2f3c34260c4a73,"MAASTRICHT, PAYS-BAS",Men
Zwarte Nike schoenen,50.0,NIKE,NOIR,40,https://www.vinted.fr/items/3343763831-zwarte-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_01758_ceC8vuamoP3iWrzbNhfh7Vib/310x430/1691866463.jpeg?s=6395f669e5750921e70d0e8c12f3567fa493a9bf,PAYS-BAS,Men
Nike Air vaipermax 2019,35.0,NIKE,"GRIS, BLEU","45,5",https://www.vinted.fr/items/3893917451-nike-air-vaipermax-2019?referrer=catalog,https://images1.vinted.net/t/02_00f31_nQ3aCPQ2DvF3BWbcSWq7xoVx/310x430/1702909333.jpeg?s=5ebb82bc8226b290a2a3eaad49e72fda98e3e5ba,"SCHIEDAM, PAYS-BAS",Men
Nike Air Tech Challenge 2 kumquat,80.0,NIKE,"ORANGE, MULTICOLORE",40,https://www.vinted.fr/items/2017209197-nike-air-tech-challenge-2-kumquat?referrer=catalog,https://images1.vinted.net/t/02_01a93_exAJRqVUBb6hgFgVunWzLxcf/310x430/1680934887.jpeg?s=adb708a3c9f63aa54e22b2546d30985c2e698639,"ANTWERP, BELGIQUE",Men
Voetbalschoenen Nike en puma maag 43 en 45,20.0,NIKE,JAUNE,43,https://www.vinted.fr/items/1306177812-voetbalschoenen-nike-en-puma-maag-43-en-45?referrer=catalog,https://images1.vinted.net/t/03_00b09_twmFXQpwUjLX8pJA4Gu9xNht/310x430/1631388205.jpeg?s=2db111e12218b56702813e64c64d2da228e1b4e5,BELGIQUE,Men
Nike Tiempo Legend,30.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/2466158925-nike-tiempo-legend?referrer=catalog,https://images1.vinted.net/t/03_01a99_wdF3KUzE9KYbtYfWvD8A6Hi7/310x430/1669671312.jpeg?s=0d037a89ca689799471daef68ce209a85b5b1207,"DRUNEN, PAYS-BAS",Men
Nike Tiempo Legend,30.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/2466158925-nike-tiempo-legend?referrer=catalog,https://images1.vinted.net/t/03_01a99_wdF3KUzE9KYbtYfWvD8A6Hi7/310x430/1669671312.jpeg?s=0d037a89ca689799471daef68ce209a85b5b1207,"DRUNEN, PAYS-BAS",Men
Bordeaux rode dunks low met gouden details ,110.0,NIKE,"ROUGE, DORÉ",38,https://www.vinted.fr/items/3071473683-bordeaux-rode-dunks-low-met-gouden-details?referrer=catalog,https://images1.vinted.net/t/02_00d2c_n6bstR6LcAwK9DtHPseEmvRF/310x430/1702387888.jpeg?s=d6670ce85a53c52cf0d1cd35625f7d196c4a2391,"UTRECHT, PAYS-BAS",Men
Nike dunk low retro,90.0,NIKE,"VERT, KAKI",45,https://www.vinted.fr/items/3914582321-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/01_00a13_6UtAECStdCoPSTEZ5Me5yKnL/310x430/1703800901.jpeg?s=a0b9b33933db5d44fd9f2e835f9cc2d27b3b658a,"HEERHUGOWAARD, PAYS-BAS",Men
Jordan 4 Retro ,179.99,NIKE,"NOIR, GRIS",41,https://www.vinted.fr/items/3894158652-jordan-4-retro?referrer=catalog,https://images1.vinted.net/t/02_00ed5_6FZhYFf8bmRnT6ZpFYFVcQm3/310x430/1702913735.jpeg?s=d5fd549efb4d4308423ea3a9da3027822258feb2,"EINDHOVEN, PAYS-BAS",Men
Witte nike airmax schoenen,15.0,NIKE,BLANC,"38,5",https://www.vinted.fr/items/3163986439-witte-nike-airmax-schoenen?referrer=catalog,https://images1.vinted.net/t/02_010b4_G8QYg5UoDdEHGNexsN8Ndbvg/310x430/1687428938.jpeg?s=4e326a403d5b014954da93a2950c3b624d4cbf18,"HILLEGOM, PAYS-BAS",Men
"Nike Air Force  EU 48,5 US 14 ",60.0,NIKE,"VERT, KAKI","48,5",https://www.vinted.fr/items/3844277705-nike-air-force-eu-485-us-14?referrer=catalog,https://images1.vinted.net/t/01_00d1d_cvc4CLHVFUTyNTnnH413Yhb3/310x430/1701692838.jpeg?s=69f14c534f5c1fddba60c3690c48cdcf99428cb3,"AALSMEER, PAYS-BAS",Men
"Zeldzame Nike Air 180 midnight navy safari 44,5",75.0,NIKE,BLEU,"44,5",https://www.vinted.fr/items/3612036508-zeldzame-nike-air-180-midnight-navy-safari-445?referrer=catalog,https://images1.vinted.net/t/02_02073_cwpnMqrQNhDpMzWc4M6zGcGG/310x430/1697373482.jpeg?s=766f945ba80aa45995d255cfe0fe6ed62994ee05,"HOENSBROEK, PAYS-BAS",Men
Nike air force one 42 nieuw,95.0,NIKE,NOIR,42,https://www.vinted.fr/items/3654012393-nike-air-force-one-42-nieuw?referrer=catalog,https://images1.vinted.net/t/02_008fe_cHUmtxaQScxXM8ivxrRvoFso/310x430/1698072017.jpeg?s=957b36e21a97550d626f461f81f194d496f860fc,"AMSTERDAM, PAYS-BAS",Men
Botas de fútbol nike phantom gt2 academia tala 38.5.  24cm,50.0,NIKE,"NOIR, DORÉ",38,https://www.vinted.fr/items/2553331424-botas-de-futbol-nike-phantom-gt2-academia-tala-385-24cm,https://images1.vinted.net/t/02_00e1a_68RJYx69B56NUnXmTL73QMx6/310x430/1672742572.jpeg?s=ffa03821348bb95b886eee088eed06fb57d3838c,ESPAGNE,Men
Nike voetbalschoenen maat 42/43 ,21.99,NIKE,"NOIR, DORÉ","42,5",https://www.vinted.fr/items/282061518-nike-voetbalschoenen-maat-4243?referrer=catalog,https://images1.vinted.net/t/01_0256a_ger3rUwqRXxWe4cJfHirj3wP/310x430/1602137415.jpeg?s=b94390f74c7fc23c2bc58b43078a0e46999ca75e,"'S-HERTOGENBOSCH, PAYS-BAS",Men
Nike air max 95,35.0,NIKE,NOIR,40,https://www.vinted.fr/items/318119388-nike-air-max-95?referrer=catalog,https://images1.vinted.net/t/01_00861_xL6tBHmJBj8bumsMRDVCFNm1/310x430/1601786498.jpeg?s=e56d301f5327d06baec9946bfb6b21ccf7eb7571,"HERWIJNEN, PAYS-BAS",Men
Nike M2K Tekno,35.0,NIKE,"NOIR, BLANC","45,5",https://www.vinted.fr/items/511913945-nike-m2k-tekno?referrer=catalog,https://images1.vinted.net/t/01_0226d_tvTkymetUCxKtNyUSepVZqXd/310x430/1600833567.jpeg?s=3d94b2ba21053b844030b0b8257a445f3638b23c,"SCHAIJK, PAYS-BAS",Men
nike mercurial superfly 9 elite fg voetbalschoenen ,140.0,NIKE,NOIR,44,https://www.vinted.fr/items/3712045267-nike-mercurial-superfly-9-elite-fg-voetbalschoenen?referrer=catalog,https://images1.vinted.net/t/01_00452_ug5tDV3WYJj5K9ik7gFVvk5i/310x430/1699124119.jpeg?s=67363a47a172c9e6df313ef68d47b37ec0555bf0,"SINT-ANDRIES, BELGIQUE",Men
Nike SB Dunk Low adobe 40.5,95.0,NIKE,ROSE,"40,5",https://www.vinted.fr/items/3493793013-nike-sb-dunk-low-adobe-405?referrer=catalog,https://images1.vinted.net/t/03_0223a_7zAVux5WASMYRev72n41gnNv/310x430/1695126314.jpeg?s=13d4a36846e385e599335eb8929414eba8a453ea,"AMSTERDAM, PAYS-BAS",Men
Nike air force one,85.0,NIKE,BLANC,39,https://www.vinted.fr/items/3719638936-nike-air-force-one?referrer=catalog,https://images1.vinted.net/t/03_01e03_qDTwJ7TYp9NAvjyygkuJ36iY/310x430/1699221368.jpeg?s=e6adf1770ad8b028fe18d9cc696b7e6b83139bea,BELGIQUE,Men
Zapatillas Nike Court Legacy cvc,50.0,NIKE,BLANC,44,https://www.vinted.fr/items/3667684077-zapatillas-nike-court-legacy-cvc?referrer=catalog,https://images1.vinted.net/t/03_02143_xs4EuQnGXeQXzPUAT22bYx6s/310x430/1698324533.jpeg?s=e060ca82993602b36310d912e956bd703e67569b,ESPAGNE,Men
Nike schoenen,20.0,NIKE,"MARRON, GRIS",44,https://www.vinted.fr/items/2083451579-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_001f9_u7Zo4MjJJLkF8sWSzrn8BxXK/310x430/1659700256.jpeg?s=b11670b261181c60c5dad224e3257e668cd72bd6,"'S-GRAVENZANDE, PAYS-BAS",Men
Nike Air Max 90 SE “First Use” ,250.0,NIKE,"BLANC, BLEU","44,5",https://www.vinted.fr/items/3788724327-nike-air-max-90-se-first-use?referrer=catalog,https://images1.vinted.net/t/02_019dd_kVRDcVXw4janc2jz4s6eDW7i/310x430/1700515686.jpeg?s=728011b5974f54f49be642ab0e8b42cac2c3e05e,PAYS-BAS,Men
"Nike Air Force EU 48,5 US 14",60.0,NIKE,"BLANC, ROSE","48,5",https://www.vinted.fr/items/3844243014-nike-air-force-eu-485-us-14?referrer=catalog,https://images1.vinted.net/t/02_009f9_3DkYtha6ad7nrXCeBR316Zzo/310x430/1701692374.jpeg?s=3d480ec8de80391f25ccc5939a99111f2710e450,"AALSMEER, PAYS-BAS",Men
